t,i1,i2,i3,i4,i5,i6
2.869999999999983,160,125,124,124,124,2155
2.8799999999999826,160,124,124,124,123,2164
2.8899999999999824,160,123,124,123,123,2176
2.899999999999982,160,123,124,123,123,2186
2.909999999999982,160,122,124,122,123,2192
2.9199999999999817,160,122,124,122,123,2192
2.9299999999999815,160,122,124,122,123,2191
2.9399999999999813,160,122,124,122,123,2186
2.949999999999981,160,122,125,122,123,2176
2.959999999999981,160,122,125,123,123,2160
2.9699999999999807,160,122,125,123,124,2138
2.9799999999999804,160,123,125,124,124,2110
2.9899999999999802,160,123,125,124,125,2083
2.99999999999998,160,124,125,125,125,2058
3.00999999999998,160,125,124,125,126,2038
3.0199999999999796,160,125,124,126,126,2015
3.0299999999999794,160,126,124,126,126,1995
3.039999999999979,160,126,124,126,126,1981
3.049999999999979,160,126,124,127,127,1970
3.0599999999999787,160,126,125,127,127,1963
3.0699999999999785,160,126,125,126,127,1962
3.0799999999999783,160,126,125,126,127,1964
3.089999999999978,160,126,126,126,127,1969
3.099999999999978,160,125,126,126,127,1979
3.1099999999999777,160,125,126,125,126,1988
3.1199999999999775,160,125,126,125,126,1999
3.1299999999999772,160,125,127,125,126,2007
3.139999999999977,160,124,127,125,126,2010
3.149999999999977,160,124,127,126,126,2012
3.1599999999999766,160,124,127,126,126,2014
3.1699999999999764,160,124,127,126,126,2011
3.179999999999976,160,125,127,126,126,2005
3.189999999999976,160,125,126,127,126,2000
3.1999999999999758,160,126,126,127,126,2001
3.2099999999999755,160,126,125,127,126,2003
3.2199999999999753,160,127,125,127,126,2014
3.229999999999975,160,128,125,127,126,2034
3.239999999999975,160,128,125,126,125,2058
3.2499999999999747,160,128,125,126,125,2083
3.2599999999999745,160,128,125,125,124,2106
3.2699999999999743,160,127,125,125,124,2130
3.279999999999974,160,127,125,125,124,2146
3.289999999999974,160,126,125,124,124,2155
3.2999999999999736,160,126,125,124,124,2156
3.3099999999999734,160,125,125,124,124,2157
3.319999999999973,160,125,125,124,124,2158
3.329999999999973,160,124,125,124,123,2161
3.3399999999999728,160,124,125,124,123,2163
3.3499999999999726,160,124,125,124,123,2162
3.3599999999999723,160,124,126,124,124,2158
3.369999999999972,160,124,126,125,124,2150
3.379999999999972,160,125,126,125,124,2135
3.3899999999999717,160,125,126,125,124,2111
3.3999999999999715,160,125,127,126,125,2086
3.4099999999999713,160,126,127,126,125,2062
3.419999999999971,160,126,127,126,126,2038
3.429999999999971,160,126,127,126,126,2018
3.4399999999999706,160,126,127,126,126,2006
3.4499999999999704,160,126,127,125,126,1998
3.45999999999997,160,126,127,125,126,1992
3.46999999999997,160,125,126,125,126,1990
3.47999999999997,160,125,126,125,126,1988
3.4899999999999696,160,125,127,125,126,1981
3.4999999999999694,160,125,127,125,127,1968
3.509999999999969,160,124,127,125,127,1957
3.519999999999969,160,124,127,126,127,1942
3.5299999999999687,160,124,127,126,127,1930
3.5399999999999685,160,123,127,126,127,1927
3.5499999999999683,160,123,127,126,127,1938
3.559999999999968,160,124,126,126,127,1955
3.569999999999968,160,124,125,126,127,1979
3.5799999999999677,160,125,125,126,126,2007
3.5899999999999674,160,126,125,126,126,2033
3.5999999999999672,160,126,125,126,125,2051
3.609999999999967,160,127,125,126,125,2056
3.619999999999967,160,128,125,126,125,2056
3.6299999999999666,160,128,125,126,125,2055
3.6399999999999664,160,129,125,127,125,2051
3.649999999999966,160,129,126,127,126,2037
3.659999999999966,160,128,126,127,126,2022
3.6699999999999657,160,128,127,127,126,2015
3.6799999999999655,160,127,127,127,126,2011
3.6899999999999653,160,127,127,126,126,2010
3.699999999999965,160,126,127,126,126,2010
3.709999999999965,160,126,128,126,126,2014
3.7199999999999647,160,125,128,126,126,2018
3.7299999999999645,160,125,129,126,126,2019
3.7399999999999642,160,126,129,126,126,2013
3.749999999999964,160,126,130,127,126,2002
3.759999999999964,160,126,130,127,126,1988
3.7699999999999636,160,127,130,127,127,1977
3.7799999999999634,160,127,130,127,127,1975
3.789999999999963,160,128,129,127,126,1985
3.799999999999963,160,128,128,127,126,1999
3.8099999999999627,160,128,128,126,126,2017
3.8199999999999625,160,128,127,126,126,2035
